beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,dV_dF,dV_dK,dV_dBeta,dV_dRho,dV_dVolvol,dV_dVatm,volatility,d2V_dF2,d2V_dK2
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.081,-0.2876820724517809,1.0,0.0,0.04444462895065439,-0.039573151104626635,-0.0018310818347688773,-0.0027901618498277214,0.006382942096747057,0.9425579534382198,0.014784642462349253,903.0168195562368,0.5137277417806639
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,0.03804803829252388,-0.03473898987904551,-0.0012962651421005722,-0.0021261983233072934,0.0041096918784733205,0.962530382778556,0.014496880846187351,922.3486350827602,0.74147945598656
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,0.030032738127681202,-0.028127213688311094,-0.0007695356504799911,-0.0013520421848073338,0.0021203684936327294,0.9805702656101588,0.014253251390372658,939.8420661025493,0.9742168967593822
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.02042216236975795,-0.019798380632308325,-0.00025300000115746624,-0.00047297555628988963,0.0005661793690131534,0.9949793710913629,0.014067352771980204,953.8395771955285,1.1819952128005962
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,0.009487766475246852,-0.010039965178587826,0.00024839745538240976,0.0004899519817636033,-0.0004036469092999484,1.004000153228506,0.013951489159419617,962.6239943859066,1.3332060211562364
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.11957142857142858,0.10178269430994238,1.0,0.0,-0.0022261282163071475,0.0006028706465081129,0.0007276411747442202,0.001499321101300355,-0.0006811346625612558,1.0063744245189916,0.013914739629541109,964.9545085207279,1.4058740893345552
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.013993291864750686,0.011410345111164875,0.0011777295111370378,0.002507833383666447,-0.0002365953613581162,1.001875292673141,0.01396121233974052,960.6092225298488,1.3788573819726593
0.25,-0.25,0.25,0.014000000000000002,0.024326551847239475,0.108,0.135,0.22314355131420976,1.0,0.0,-0.025091977797882508,0.021666123820452264,0.0015941538401842426,0.0034700906870188675,0.000869982903425881,0.9914594132046887,0.014089348461733785,950.5127571137276,1.2680376486673812
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.06144188338731071,-0.05894718314243033,-0.001766788704921085,-0.00437381642362511,0.014298981981103465,0.9158552227617982,0.016371132278892392,20.099916667236403,0.19098473182589407
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.05626334727134035,-0.05457686817897004,-0.0012630614575070975,-0.003532873955186533,0.009487697351720503,0.9412359360418715,0.015531815022791608,20.87051880329161,0.41930018592448687
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.18392857142857144,-0.11332868530700324,1.0,0.0,0.04706218491200542,-0.046089655425518565,-0.0007593083401619127,-0.002393875646322652,0.004904552035334131,0.9691534650694912,0.014785172750714351,21.806515679279943,0.752608561870815
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.03237507480953216,-0.03206020814428903,-0.00025223929368822784,-0.0008863783162310623,0.0012094044654631375,0.99305345940429,0.014202869015113596,22.72832768755775,1.1563069151199272
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.21335714285714286,0.03509131981126998,1.0,0.0,0.012255276839866415,-0.012550611523717602,0.0002475007872260182,0.0009469612247126058,-0.0006193459287096026,1.0016406597994947,0.01386915863306841,23.21233009013022,1.4570584588095958
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.2280714285714286,0.10178269430994238,1.0,0.0,-0.010050642374050242,0.009214898090240693,0.0007124773999944711,0.002868131369557214,0.0001262276567992604,0.9867371381783173,0.01384491183117734,22.86780540694772,1.4411958651338668
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.2427857142857143,0.16430305129127634,1.0,0.0,-0.02971174468640931,0.028430328770690134,0.0011200576351816371,0.00457346095716904,0.003155664906467903,0.9532937518491997,0.014127369026515188,21.834476628888016,1.1409257836392783
0.25,-0.25,0.25,0.014000000000000002,0.02069034031625585,0.20600000000000002,0.2575,0.22314355131420976,1.0,0.0,-0.044131238029830044,0.04249679283636211,0.0014729746034003455,0.0059218984212877634,0.0074731994152005266,0.9146053142269904,0.014655799218278722,20.62467501536333,0.7766276389385847
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.06711192597403921,-0.0654245727403854,-0.0017283019945746325,-0.0054048638099823965,0.022120679524229026,0.9016197671895304,0.018107922244529836,2.803533581609158,0.03377077865667375
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.24971428571428575,-0.19671029424605427,1.0,0.0,0.06428377649271347,-0.06315697210580394,-0.0012359165531272698,-0.004539247311363681,0.015210047641517344,0.9238963165942542,0.01670562907503794,3.0265308428475204,0.19456696622164707
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.27142857142857146,-0.11332868530700324,1.0,0.0,0.05643191037704099,-0.05578329214486316,-0.0007483886305809095,-0.0032507964566746983,0.008124317423668925,0.9562430814937952,0.015401508249359808,3.4489679947136263,0.5211460110792073
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.03903087247249357,-0.038820278212729764,-0.00025150887102143304,-0.0012801809005230647,0.001958086847178575,0.990512000173725,0.01435259862265996,4.102811732147622,1.0704152805254985
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.3148571428571429,0.03509131981126998,1.0,0.0,0.009756779488638128,-0.009957381682178494,0.0002465088567299434,0.0014090045848819122,-0.0006821650778976451,0.9981768930756544,0.013805268641923326,4.562734198045125,1.5081338248075429
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.33657142857142863,0.10178269430994238,1.0,0.0,-0.021984998405796013,0.02143595702134063,0.0006912749088427983,0.004118886703929903,0.0021451991832205364,0.9577396851780304,0.013939542693602256,4.199181087298947,1.272356585320534
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,-0.04395610823882576,0.04314437066363133,0.001055929239879294,0.006123053441012272,0.00845765241522245,0.897633762830609,0.014662171195224016,3.473520218425729,0.7340861371901133
0.25,-0.25,0.25,0.014000000000000002,0.018769775114863912,0.30400000000000005,0.38000000000000006,0.22314355131420976,1.0,0.0,-0.05565256390321758,0.05463958397575623,0.001373594835096803,0.007457312014430562,0.015517173219958824,0.8495583792507619,0.015738460527948975,2.952198422434733,0.3609762535052014
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.06882240443308366,-0.06753248026436068,-0.001712517860158469,-0.0061490726191437695,0.02947375295214716,0.8985708566111582,0.0198859207032066,-0.6693333557403147,-0.02862509139174455
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.33021428571428574,-0.19671029424605427,1.0,0.0,0.06798487869609508,-0.06713705525105648,-0.0012179981259685668,-0.005287077380067284,0.020821567355694404,0.9132126847876437,0.01794564167781417,-0.5837801138432381,0.07197159651443892
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.35892857142857143,-0.11332868530700324,1.0,0.0,0.06229051190345986,-0.061805883118734216,-0.0007382435149305699,-0.0039508035211410775,0.011528663093618441,0.9442021081166952,0.01607604807838161,-0.3377045156941062,0.3430135999444966
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.3876428571428572,-0.03636764417087483,1.0,0.0,0.04401016682703098,-0.04385203308772535,-0.0002506578087452249,-0.001653373634183386,0.002797526803960393,0.987288809114433,0.014515448517402474,0.26259585401859253,0.9748678923102528
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.41635714285714287,0.03509131981126998,1.0,0.0,0.005796757434723711,-0.005947866269649187,0.00024522333295917687,0.0018716257189910213,-0.0005892776301641423,0.9932975079852372,0.013760168684905979,0.812723594794411,1.5302103873084933
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.4450714285714286,0.10178269430994238,1.0,0.0,-0.03290593602603406,0.03250625828454821,0.0006671564949795039,0.005184353358070326,0.005003802427960835,0.9242201842630486,0.014178691430544082,0.34825644000838807,1.01884319720428
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.47378571428571437,0.16430305129127634,1.0,0.0,-0.052913409441234016,0.05233629596620739,0.0010029867283933847,0.007217188633182325,0.014229108311752947,0.8509095309561627,0.015437992612047003,-0.1966329090427412,0.42248900040191195
0.25,-0.25,0.25,0.014000000000000002,0.017502285262387698,0.402,0.5025000000000001,0.22314355131420976,1.0,0.0,-0.06072381653963685,0.060005501403823165,0.0013140688988333427,0.008465919014433165,0.023176145075992638,0.8090790458238826,0.017069190680729006,-0.4364396121770811,0.15263814733002723
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.375,-0.2876820724517809,1.0,0.0,0.06896047511500969,-0.06790338088110322,-0.0017123356448045524,-0.006737037205883922,0.036382053359568234,0.9032115821630151,0.021661357446797938,-0.26145752229922437,-0.05151434834260726
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.4107142857142857,-0.19671029424605427,1.0,0.0,0.06956640504623968,-0.06888270908739468,-0.00120842287912315,-0.005873180951992962,0.026198523177256572,0.9086087633768708,0.01921252587589828,-0.20632107133877753,0.008514927893212072
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.4464285714285714,-0.11332868530700324,1.0,0.0,0.0660169594893234,-0.06562994404712975,-0.0007297489487689823,-0.0045272100339388555,0.014969946261766953,0.9342650358702884,0.016788972217214444,-0.006689093723366568,0.21645476522280666
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.048097165302601885,-0.047969809485223266,-0.0002496960398862269,-0.002005432023569065,0.0037131761242148453,0.9835884896736938,0.014690216901196021,0.6434228150276056,0.8788548307027898
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.5178571428571428,0.03509131981126998,1.0,0.0,0.001253509154114374,-0.0013732410730579836,0.0002436205993883167,0.0023300523177560706,-0.00034199083148722664,0.9870662650330556,0.013734051704585996,1.291335094411039,1.5281874061869627
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.5535714285714286,0.10178269430994238,1.0,0.0,-0.04160990382806595,0.041301795855686774,0.0006435179489977516,0.006055413882127825,0.00830899025798526,0.8911188452569361,0.014533909595909673,0.54884569111735,0.764879314931903
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,-0.057935970951272786,0.057494763806800325,0.0009655376533024285,0.008015399712013593,0.01983078804640437,0.8172517261143382,0.016354235836045845,0.03309852392163748,0.23174096046884207
0.25,-0.25,0.25,0.014000000000000002,0.01657272171089383,0.5,0.625,0.22314355131420976,1.0,0.0,-0.06262088750319528,0.06206748862647161,0.001284729659462025,0.009218259766630155,0.030199586401047362,0.7875537607972469,0.01850739760410944,-0.13432310819183613,0.05729638985485509
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.18698851460274835,0.41021728895695997,-0.002111895842232814,-0.00016143256870160272,0.000161962571826324,0.8767486275383733,0.016111491452812696,110.5018854197226,-53.98459457239823
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.22688003004089907,0.3752645555410439,-0.001515523508771599,-0.00012128734822036691,0.00011887030249013719,0.9163456768297963,0.016391625864732005,127.50217548429531,-46.24772786954167
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.2627757705875311,0.3461288571732224,-0.000910739990367393,-7.599089413279358e-05,7.26878106316331e-05,0.9521333509203177,0.016648964608140342,138.67379466958596,-42.0496970576778
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.2953442827108299,0.32148570819345856,-0.0003033713905087332,-2.6298050542772344e-05,2.4532133269250522e-05,0.9847380580489428,0.016887162717258517,152.69036035547853,-34.00058012914542
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.3251072556997858,0.3003823666814337,0.00030265408582086373,2.7175775518806233e-05,-2.470687890387957e-05,1.014648386143957,0.017109070997091278,165.21506385203108,-32.63408832371722
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.35247784101188895,0.2821168234507491,0.0009046741515639223,8.392582115379632e-05,-7.431263590595982e-05,1.0422518063063164,0.017316954917996927,186.48277366750673,-22.049075480211677
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.37778798596399543,0.2661604167283304,0.0015008847185915553,0.00014353106203568444,-0.00012370703766917401,1.0678598060956226,0.017512644054889063,189.29302569858916,-21.780353258119227
0.25,-0.25,0.25,0.017,0.05818784592018584,0.01,0.0125,0.22314355131420976,1.0,0.0,-0.4013073293812619,0.25210782378382035,0.002090077461797124,0.00020563897806802345,-0.00017241686897651043,1.091726274741777,0.01769763685056642,205.00962039093903,-16.942003355779892
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.081,-0.2876820724517809,1.0,0.0,0.03792479322482316,-0.031980909861355024,-0.0022410505950976045,-0.0028943667913783333,0.006009573061405149,0.948047433245855,0.017620726520678094,84.7042986163305,0.4711594626109846
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,0.03172219768887091,-0.02769342406025591,-0.0015819693020835413,-0.0021777111468279653,0.0038685723235953873,0.966001778364341,0.017389691272924116,86.44794556697798,0.6414105876697056
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,0.02440519201981464,-0.022096938887714745,-0.0009367820234806867,-0.0013683059060798364,0.002013764117264616,0.9819649907339509,0.017196828130985657,88.01401537167926,0.8022084749263392
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.01605016727163067,-0.015309020088615278,-0.0003075072939340284,-0.0004740061017305397,0.0005518713992735957,0.9949605904283555,0.017051839287205318,89.29334419029658,0.9321607713399017
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,0.006856178369382579,-0.007550186316934693,0.0003019373848167639,0.0004880648732386028,-0.0004181703421035632,1.0040478093550418,0.016963137421660952,90.20651309826106,1.0520348677759486
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.11957142857142858,0.10178269430994238,1.0,0.0,-0.0028557558517013546,0.0008506373539310184,0.0008863718300999857,0.001491862997721194,-0.0008241044617551818,1.0085486077818064,0.016937007433583545,90.65863581490797,1.114555914786159
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.012681792826522525,0.00948921228646607,0.0014405663155414583,0.002505601007923852,-0.0006372392336029264,1.0082514829162454,0.016976872885494997,90.62175211960256,1.1180329851342217
0.25,-0.25,0.25,0.017,0.02954694820530412,0.108,0.135,0.22314355131420976,1.0,0.0,-0.022205326729883314,0.017950365782259534,0.0019606386895965056,0.0034970775754372685,0.00012039284846832032,1.0034957966711127,0.017082949750315168,90.13750489414127,1.0685325509638208
0.25,-0.25,0.25,0.017,0.02512642384046033,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.05720101406762487,-0.054163998641309254,-0.002171067020606543,-0.0047003126391054195,0.013749677663793536,0.9243995901666971,0.01913204361197786,10.883840513523255,0.23967566421681835
0.25,-0.25,0.25,0.017,0.02512642384046033,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.05127959858926022,-0.049223872796873534,-0.001548284851021764,-0.0037232529177810836,0.008998122143222265,0.9489034137692453,0.018367802910335414,11.356642184819979,0.44032274979037284
0.25,-0.25,0.25,0.017,0.02512642384046033,0.20600000000000002,0.18392857142857144,-0.11332868530700324,1.0,0.0,0.042103374033567786,-0.04092255246103418,-0.000926805059781044,-0.0024649614849270307,0.004619000414790575,0.9736009476157172,0.01769996239388371,11.891579299690195,0.6953309326816278
